player_id,player_firstname,player_lastname,pos,fga,defReb,fgm,tpm,totReb,offReb,turnovers,fta,pFouls,assists,points,game_id,steals,team_id,plusMinus,ftm,tpa,blocks
310,Jake,Layman,G,10.0,2.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,10.0,2762,0.0,29,1.0,0.0,5.0,0.0
311,Courtney,Lee,F,36.0,8.0,17.0,4.0,9.0,1.0,4.0,13.0,9.0,11.0,51.0,7469,4.0,72,-10.0,13.0,13.0,0.0
311,Courtney,Lee,G,679.0,196.0,314.0,107.0,248.0,52.0,70.0,88.0,138.0,166.0,809.0,161010,81.0,1848,-232.0,74.0,256.0,23.0
312,David,Lee,C,49.0,46.0,32.0,0.0,69.0,23.0,6.0,19.0,19.0,11.0,78.0,19978,4.0,248,5.0,14.0,0.0,3.0
312,David,Lee,F,45.0,40.0,31.0,0.0,56.0,16.0,11.0,14.0,16.0,11.0,72.0,14540,3.0,217,47.0,10.0,0.0,4.0
313,Alex,Len,C,255.0,203.0,129.0,2.0,285.0,82.0,59.0,128.0,127.0,27.0,344.0,83310,25.0,1036,-206.0,84.0,9.0,52.0
314,Kawhi,Leonard,F,1565.0,446.0,767.0,180.0,551.0,105.0,190.0,660.0,152.0,328.0,2301.0,201381,162.0,2856,544.0,587.0,462.0,61.0
315,Meyers,Leonard,C,52.0,33.0,17.0,10.0,36.0,3.0,2.0,6.0,27.0,7.0,48.0,21112,3.0,232,-20.0,4.0,33.0,3.0
315,Meyers,Leonard,F,30.0,16.0,8.0,2.0,18.0,2.0,2.0,4.0,19.0,5.0,22.0,8832,1.0,145,-9.0,4.0,20.0,1.0
316,Jon,Leuer,F,322.0,128.0,143.0,22.0,176.0,48.0,34.0,51.0,74.0,51.0,350.0,82481,17.0,360,-111.0,42.0,78.0,9.0
317,Caris,LeVert,F,202.0,91.0,94.0,29.0,103.0,12.0,25.0,46.0,46.0,51.0,250.0,66826,20.0,104,-44.0,33.0,89.0,3.0
318,DeAndre,Liggins,F,16.0,8.0,6.0,0.0,10.0,2.0,2.0,14.0,6.0,2.0,24.0,2978,8.0,14,20.0,12.0,2.0,2.0
318,DeAndre,Liggins,G,172.0,76.0,70.0,28.0,86.0,10.0,36.0,36.0,84.0,58.0,192.0,80698,60.0,280,214.0,24.0,78.0,24.0
319,Damian,Lillard,G,1671.0,351.0,745.0,237.0,403.0,52.0,228.0,602.0,174.0,479.0,2269.0,181201,76.0,2494,9.0,542.0,646.0,23.0
320,Jeremy,Lin,G,411.0,126.0,185.0,64.0,137.0,11.0,99.0,161.0,83.0,198.0,566.0,84722,46.0,152,-75.0,132.0,164.0,13.0
321,Shaun,Livingston,G,23.0,3.0,11.0,0.0,5.0,2.0,4.0,0.0,7.0,11.0,22.0,7484,2.0,33,-6.0,0.0,0.0,0.0
322,Kevon,Looney,C,2.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,4.0,0.0,4.0,1886,1.0,11,3.0,0.0,0.0,0.0
322,Kevon,Looney,F,22.0,10.0,8.0,0.0,22.0,12.0,2.0,4.0,8.0,13.0,19.0,7749,4.0,44,26.0,3.0,1.0,1.0
323,Brook,Lopez,C,1210.0,294.0,570.0,138.0,417.0,123.0,192.0,374.0,196.0,179.0,1579.0,169376,43.0,320,-146.0,301.0,399.0,127.0
325,Robin,Lopez,C,870.0,302.0,439.0,0.0,590.0,288.0,105.0,118.0,174.0,89.0,967.0,198894,23.0,558,21.0,89.0,2.0,135.0
326,Kevin,Love,F,1118.0,688.0,478.0,202.0,873.0,185.0,159.0,383.0,178.0,151.0,1489.0,182432,74.0,574,478.0,331.0,518.0,37.0
329,Timothe,Luwawu-Cabarrot,F,16.0,7.0,10.0,3.0,7.0,0.0,3.0,2.0,9.0,5.0,25.0,4786,0.0,54,17.0,2.0,6.0,0.0
329,Timothe,Luwawu-Cabarrot,G,173.0,54.0,71.0,30.0,64.0,10.0,26.0,46.0,58.0,35.0,214.0,44775,18.0,459,2.0,42.0,94.0,3.0
335,Thon,Maker,C,171.0,63.0,72.0,21.0,102.0,39.0,21.0,43.0,78.0,33.0,194.0,97587,13.0,798,-22.0,29.0,66.0,31.0
335,Thon,Maker,F,10.0,6.0,4.0,2.0,9.0,3.0,1.0,6.0,11.0,2.0,15.0,5991,1.0,63,16.0,5.0,7.0,0.0
